source_org_id,source_system,org_guid,andor_org_name,org_type,parent_org_guid,notes
3451f011-54be-308b-a2e1-a248c2ce84f2,synthea_andor_1000,ANDOR_ORG_173,Placeholder Org 173,clinic,ANDOR_SYSTEM,placeholder
3458ce9b-f0cd-3b0d-b929-f73273d21dbe,synthea_andor_1000,ANDOR_ORG_174,Placeholder Org 174,clinic,ANDOR_SYSTEM,placeholder
34a675ff-8a9d-3ce7-8686-ee51b7b5acba,synthea_andor_1000,ANDOR_ORG_175,Placeholder Org 175,clinic,ANDOR_SYSTEM,placeholder
34b16e44-04be-31d2-b97f-17783b20b6a0,synthea_andor_1000,ANDOR_ORG_176,Placeholder Org 176,clinic,ANDOR_SYSTEM,placeholder
3539e82b-e76e-3386-8c23-58cfa7efe351,synthea_andor_1000,ANDOR_ORG_177,Placeholder Org 177,clinic,ANDOR_SYSTEM,placeholder
359c6d1c-a9ce-3089-a99c-368820421f5b,synthea_andor_1000,ANDOR_ORG_178,Placeholder Org 178,clinic,ANDOR_SYSTEM,placeholder
35fa29f9-a2d9-3e4c-b692-91d02554ffb6,synthea_andor_1000,ANDOR_ORG_179,Placeholder Org 179,clinic,ANDOR_SYSTEM,placeholder
360ca464-f089-35fb-871f-415be09ccab1,synthea_andor_1000,ANDOR_ORG_180,Placeholder Org 180,clinic,ANDOR_SYSTEM,placeholder
36302085-55eb-3397-b238-4138f98b9b5a,synthea_andor_1000,ANDOR_ORG_181,Placeholder Org 181,clinic,ANDOR_SYSTEM,placeholder
3636217f-2bfb-37b7-a373-3577547d2334,synthea_andor_1000,ANDOR_ORG_182,Placeholder Org 182,clinic,ANDOR_SYSTEM,placeholder
367d5849-4af0-30c2-9f9f-4d8d44cc5d99,synthea_andor_1000,ANDOR_ORG_183,Placeholder Org 183,clinic,ANDOR_SYSTEM,placeholder
36b69498-3a45-3bee-9d55-b638c7c73f20,synthea_andor_1000,ANDOR_ORG_184,Placeholder Org 184,clinic,ANDOR_SYSTEM,placeholder
36bb7d23-2be7-3943-b67a-62b644fd696b,synthea_andor_1000,ANDOR_ORG_185,Placeholder Org 185,clinic,ANDOR_SYSTEM,placeholder
370e1e04-9f9b-36d0-8d51-2a370c6ec7ae,synthea_andor_1000,ANDOR_ORG_186,Placeholder Org 186,clinic,ANDOR_SYSTEM,placeholder
381e5634-37f4-37fa-a89d-60c2cdcd7b61,synthea_andor_1000,ANDOR_ORG_187,Placeholder Org 187,clinic,ANDOR_SYSTEM,placeholder
38711a1c-a03a-3114-b716-57f7664e89e2,synthea_andor_1000,ANDOR_ORG_188,Placeholder Org 188,clinic,ANDOR_SYSTEM,placeholder
39be8ae9-fc33-3be6-a942-c890ff4ed6db,synthea_andor_1000,ANDOR_ORG_189,Placeholder Org 189,clinic,ANDOR_SYSTEM,placeholder
39d6930e-2a46-3a2e-9e5f-ae8e0c3b7c78,synthea_andor_1000,ANDOR_ORG_190,Placeholder Org 190,clinic,ANDOR_SYSTEM,placeholder
39ee8236-5a63-3543-aa13-2ed34f2e8a04,synthea_andor_1000,ANDOR_ORG_191,Placeholder Org 191,clinic,ANDOR_SYSTEM,placeholder
3a9197be-53c9-3b54-aee9-4c79fd2ef7a5,synthea_andor_1000,ANDOR_ORG_192,Placeholder Org 192,clinic,ANDOR_SYSTEM,placeholder
3aa36c79-2055-3ac4-a0d9-09306505a459,synthea_andor_1000,ANDOR_ORG_193,Placeholder Org 193,clinic,ANDOR_SYSTEM,placeholder
3ab1b9f6-a009-3c61-a090-20181cdff482,synthea_andor_1000,ANDOR_ORG_194,Placeholder Org 194,clinic,ANDOR_SYSTEM,placeholder
3bf54398-3829-3c4b-84ce-c8fa4249c560,synthea_andor_1000,ANDOR_ORG_195,Placeholder Org 195,clinic,ANDOR_SYSTEM,placeholder
3c039484-8dda-3eb3-a12e-975be3e5814b,synthea_andor_1000,ANDOR_ORG_196,Placeholder Org 196,clinic,ANDOR_SYSTEM,placeholder
3c97fa15-531a-36e6-839d-1be02c976c22,synthea_andor_1000,ANDOR_ORG_197,Placeholder Org 197,clinic,ANDOR_SYSTEM,placeholder
3cccfa62-02e6-34c3-96b2-eee8b85cdbcf,synthea_andor_1000,ANDOR_ORG_198,Placeholder Org 198,clinic,ANDOR_SYSTEM,placeholder
3cfb5ee9-9f2d-346d-88f8-f69d41d882bd,synthea_andor_1000,ANDOR_ORG_199,Placeholder Org 199,clinic,ANDOR_SYSTEM,placeholder
3d429382-89da-326a-b3dd-ccf83c82b21a,synthea_andor_1000,ANDOR_ORG_200,Placeholder Org 200,clinic,ANDOR_SYSTEM,placeholder
3e0c5c3d-1166-3eb3-a837-9a0d34fc7f40,synthea_andor_1000,ANDOR_ORG_201,Placeholder Org 201,clinic,ANDOR_SYSTEM,placeholder
3e7f9ea5-b361-386d-b98c-581362515104,synthea_andor_1000,ANDOR_ORG_202,Placeholder Org 202,clinic,ANDOR_SYSTEM,placeholder
3ef71f76-1de2-3ead-8fd7-45499af73c44,synthea_andor_1000,ANDOR_ORG_203,Placeholder Org 203,clinic,ANDOR_SYSTEM,placeholder
3f30642b-9428-313f-bb3e-234dded6b2cf,synthea_andor_1000,ANDOR_ORG_204,Placeholder Org 204,clinic,ANDOR_SYSTEM,placeholder
40012cb5-da74-3252-a07c-5cd89e43e7f4,synthea_andor_1000,ANDOR_ORG_205,Placeholder Org 205,clinic,ANDOR_SYSTEM,placeholder
401b4edd-8238-3193-993c-fdebb48b31aa,synthea_andor_1000,ANDOR_ORG_206,Placeholder Org 206,clinic,ANDOR_SYSTEM,placeholder
408d8327-b029-3f47-ba1a-c788c25a877c,synthea_andor_1000,ANDOR_ORG_207,Placeholder Org 207,clinic,ANDOR_SYSTEM,placeholder
40cf35e0-0426-3bd8-a299-a3b0195fecb1,synthea_andor_1000,ANDOR_ORG_208,Placeholder Org 208,clinic,ANDOR_SYSTEM,placeholder
41659c3e-61e0-3c86-bdcf-da8b44b0d8d2,synthea_andor_1000,ANDOR_ORG_209,Placeholder Org 209,clinic,ANDOR_SYSTEM,placeholder
421800b4-6f91-3519-b7e1-419c61849df1,synthea_andor_1000,ANDOR_ORG_210,Placeholder Org 210,clinic,ANDOR_SYSTEM,placeholder
42306768-4001-3fa8-ad7a-82c5ca47cf93,synthea_andor_1000,ANDOR_ORG_211,Placeholder Org 211,clinic,ANDOR_SYSTEM,placeholder
425d7e7c-9ac0-3465-a97c-f34d64d40f96,synthea_andor_1000,ANDOR_ORG_212,Placeholder Org 212,clinic,ANDOR_SYSTEM,placeholder
4263825e-72ea-337c-953b-8428d34a7e5c,synthea_andor_1000,ANDOR_ORG_213,Placeholder Org 213,clinic,ANDOR_SYSTEM,placeholder
42f22f91-e8f2-3ef2-90bd-5422fb654758,synthea_andor_1000,ANDOR_ORG_214,Placeholder Org 214,clinic,ANDOR_SYSTEM,placeholder
432c42ce-f5d7-3d6e-823a-6c5528bf0bab,synthea_andor_1000,ANDOR_ORG_215,Placeholder Org 215,clinic,ANDOR_SYSTEM,placeholder
435ec81c-f3bd-367f-b00f-56c64c66401a,synthea_andor_1000,ANDOR_ORG_216,Placeholder Org 216,clinic,ANDOR_SYSTEM,placeholder
43a5fef3-edb3-394d-8186-36d53c40f142,synthea_andor_1000,ANDOR_ORG_217,Placeholder Org 217,clinic,ANDOR_SYSTEM,placeholder
43b8567c-df74-3bba-b311-60478f68b637,synthea_andor_1000,ANDOR_ORG_218,Placeholder Org 218,clinic,ANDOR_SYSTEM,placeholder
44145cdb-b0e3-342d-9b97-987523468148,synthea_andor_1000,ANDOR_ORG_219,Placeholder Org 219,clinic,ANDOR_SYSTEM,placeholder
44e7f93d-d203-3a92-8425-22ae0d0719b2,synthea_andor_1000,ANDOR_ORG_220,Placeholder Org 220,clinic,ANDOR_SYSTEM,placeholder
458ab063-f93f-384e-a42c-7330f66b0d0d,synthea_andor_1000,ANDOR_ORG_221,Placeholder Org 221,clinic,ANDOR_SYSTEM,placeholder
45c82f96-fe34-3466-887d-b3ef344cc920,synthea_andor_1000,ANDOR_ORG_222,Placeholder Org 222,clinic,ANDOR_SYSTEM,placeholder
45db4032-fefa-3e87-821c-7ed6536e5fb1,synthea_andor_1000,ANDOR_ORG_223,Placeholder Org 223,clinic,ANDOR_SYSTEM,placeholder
46342194-b9c8-319b-960c-047dc2fb190d,synthea_andor_1000,ANDOR_ORG_224,Placeholder Org 224,clinic,ANDOR_SYSTEM,placeholder
466b1fe7-20c1-3011-9e68-c33b4016509a,synthea_andor_1000,ANDOR_ORG_225,Placeholder Org 225,clinic,ANDOR_SYSTEM,placeholder
4683c3fb-3148-36e8-a7b5-0617bf3afa0a,synthea_andor_1000,ANDOR_ORG_226,Placeholder Org 226,clinic,ANDOR_SYSTEM,placeholder
46b115fd-59c9-3098-8799-1ef2450e9e84,synthea_andor_1000,ANDOR_ORG_227,Placeholder Org 227,clinic,ANDOR_SYSTEM,placeholder
46b19389-c2ea-30a5-b7d8-f5351d9f9cde,synthea_andor_1000,ANDOR_ORG_228,Placeholder Org 228,clinic,ANDOR_SYSTEM,placeholder
46bfd8c4-2591-3d37-82b1-4b8d861ee40c,synthea_andor_1000,ANDOR_ORG_229,Placeholder Org 229,clinic,ANDOR_SYSTEM,placeholder
47409d00-5d3d-3bd6-87c9-a386bcdc643d,synthea_andor_1000,ANDOR_ORG_230,Placeholder Org 230,clinic,ANDOR_SYSTEM,placeholder
47966c54-9892-368c-89aa-f7a37f85801b,synthea_andor_1000,ANDOR_ORG_231,Placeholder Org 231,clinic,ANDOR_SYSTEM,placeholder
47975500-bf34-3d4b-b4d0-e1fb47fca59d,synthea_andor_1000,ANDOR_ORG_232,Placeholder Org 232,clinic,ANDOR_SYSTEM,placeholder
479d0881-6873-3618-ad3a-6ad335e182c0,synthea_andor_1000,ANDOR_ORG_233,Placeholder Org 233,clinic,ANDOR_SYSTEM,placeholder
47b4a6f7-bc3b-3212-a801-1cc041bfe8b7,synthea_andor_1000,ANDOR_ORG_234,Placeholder Org 234,clinic,ANDOR_SYSTEM,placeholder
482689f4-cb59-35b8-80e4-7a63877eec63,synthea_andor_1000,ANDOR_ORG_235,Placeholder Org 235,clinic,ANDOR_SYSTEM,placeholder
48652cb1-7ed0-3433-b376-f25aa17fe5c3,synthea_andor_1000,ANDOR_ORG_236,Placeholder Org 236,clinic,ANDOR_SYSTEM,placeholder
490ac821-a1a0-3159-aa0e-3e5cbc6593c4,synthea_andor_1000,ANDOR_ORG_237,Placeholder Org 237,clinic,ANDOR_SYSTEM,placeholder
491b95ff-b7fa-3733-867e-ea0697104474,synthea_andor_1000,ANDOR_ORG_238,Placeholder Org 238,clinic,ANDOR_SYSTEM,placeholder
494e971f-4125-3f87-9f9f-97bb0087ce72,synthea_andor_1000,ANDOR_ORG_239,Placeholder Org 239,clinic,ANDOR_SYSTEM,placeholder
496a4ea3-b13c-3637-af70-43b6224950e8,synthea_andor_1000,ANDOR_ORG_240,Placeholder Org 240,clinic,ANDOR_SYSTEM,placeholder
49978e5f-7bcf-3dd3-b2d9-c9dfea05652b,synthea_andor_1000,ANDOR_ORG_241,Placeholder Org 241,clinic,ANDOR_SYSTEM,placeholder
4a2eb38d-c9f4-33b9-92d4-52f2ed78ab34,synthea_andor_1000,ANDOR_ORG_242,Placeholder Org 242,clinic,ANDOR_SYSTEM,placeholder
4ab5f5c2-2c32-33ae-8769-357a5f2b0d71,synthea_andor_1000,ANDOR_ORG_243,Placeholder Org 243,clinic,ANDOR_SYSTEM,placeholder
4b22dd82-cfbe-3714-9a06-6a36109f803b,synthea_andor_1000,ANDOR_ORG_244,Placeholder Org 244,clinic,ANDOR_SYSTEM,placeholder
4b3949f2-51a9-3a9a-a00b-5ac79a6ae6f9,synthea_andor_1000,ANDOR_ORG_245,Placeholder Org 245,clinic,ANDOR_SYSTEM,placeholder
4b645853-3f4d-3655-a4d3-e69851d14b49,synthea_andor_1000,ANDOR_ORG_246,Placeholder Org 246,clinic,ANDOR_SYSTEM,placeholder
4b927972-f615-39a2-b7c4-2402fe319ec4,synthea_andor_1000,ANDOR_ORG_247,Placeholder Org 247,clinic,ANDOR_SYSTEM,placeholder
4bdc6354-cbe6-3633-b9ea-12f1f1c8da5c,synthea_andor_1000,ANDOR_ORG_248,Placeholder Org 248,clinic,ANDOR_SYSTEM,placeholder
4c0707cf-70bd-3577-b4dd-c59dfe10c003,synthea_andor_1000,ANDOR_ORG_249,Placeholder Org 249,clinic,ANDOR_SYSTEM,placeholder
4c5840d9-a98d-3b95-b531-977ccbaddb14,synthea_andor_1000,ANDOR_ORG_250,Placeholder Org 250,clinic,ANDOR_SYSTEM,placeholder
4d0b94c6-d0d0-3d82-9901-f8c659d181c9,synthea_andor_1000,ANDOR_ORG_251,Placeholder Org 251,clinic,ANDOR_SYSTEM,placeholder
4db49cfa-37f3-326d-91ed-8ffd91e0b200,synthea_andor_1000,ANDOR_ORG_252,Placeholder Org 252,clinic,ANDOR_SYSTEM,placeholder
4de50f1a-c736-3ad4-9442-7023d52ae914,synthea_andor_1000,ANDOR_ORG_253,Placeholder Org 253,clinic,ANDOR_SYSTEM,placeholder
4e0e6173-3c36-38cb-84bb-41496d8b5eea,synthea_andor_1000,ANDOR_ORG_254,Placeholder Org 254,clinic,ANDOR_SYSTEM,placeholder
4e5462aa-6198-386c-9c1d-de3e2582d628,synthea_andor_1000,ANDOR_ORG_255,Placeholder Org 255,clinic,ANDOR_SYSTEM,placeholder
4e6f645f-5e16-3b74-98df-3b73bb897c85,synthea_andor_1000,ANDOR_ORG_256,Placeholder Org 256,clinic,ANDOR_SYSTEM,placeholder
4e87177a-7bb7-3010-bb9d-e6bed8296836,synthea_andor_1000,ANDOR_ORG_257,Placeholder Org 257,clinic,ANDOR_SYSTEM,placeholder
4eb67e6f-e246-3cf4-9230-d69176505023,synthea_andor_1000,ANDOR_ORG_258,Placeholder Org 258,clinic,ANDOR_SYSTEM,placeholder
4ec01543-f5f2-3c4d-af17-749bb492a5db,synthea_andor_1000,ANDOR_ORG_259,Placeholder Org 259,clinic,ANDOR_SYSTEM,placeholder
4ecd3212-3f38-380e-9ffa-9dfd843c9ab7,synthea_andor_1000,ANDOR_ORG_260,Placeholder Org 260,clinic,ANDOR_SYSTEM,placeholder
4f126f00-db5d-3a1b-91ea-23f393c99831,synthea_andor_1000,ANDOR_ORG_261,Placeholder Org 261,clinic,ANDOR_SYSTEM,placeholder
4fa38921-a933-382c-bde6-77f7b254866a,synthea_andor_1000,ANDOR_ORG_262,Placeholder Org 262,clinic,ANDOR_SYSTEM,placeholder
4fbcfe9b-ed32-3d89-a488-793843aec887,synthea_andor_1000,ANDOR_ORG_263,Placeholder Org 263,clinic,ANDOR_SYSTEM,placeholder
4fc5a5a5-c0f6-3b9f-ad2c-a653e13442db,synthea_andor_1000,ANDOR_ORG_264,Placeholder Org 264,clinic,ANDOR_SYSTEM,placeholder
4fe8b098-aaa1-3899-b09f-f6818b980866,synthea_andor_1000,ANDOR_ORG_265,Placeholder Org 265,clinic,ANDOR_SYSTEM,placeholder
5057bf7c-e637-38da-9e8e-2ac79dd98157,synthea_andor_1000,ANDOR_ORG_266,Placeholder Org 266,clinic,ANDOR_SYSTEM,placeholder
505f45dd-624b-3661-a8b1-4007bdfa543f,synthea_andor_1000,ANDOR_ORG_267,Placeholder Org 267,clinic,ANDOR_SYSTEM,placeholder
506a7495-d4f0-3c30-b279-0ba8a3f710c9,synthea_andor_1000,ANDOR_ORG_268,Placeholder Org 268,clinic,ANDOR_SYSTEM,placeholder
5097b5e0-8e8a-3387-8fb2-c5995a530148,synthea_andor_1000,ANDOR_ORG_269,Placeholder Org 269,clinic,ANDOR_SYSTEM,placeholder
511db34c-c484-3b9c-aec4-fbafaae4870c,synthea_andor_1000,ANDOR_ORG_270,Placeholder Org 270,clinic,ANDOR_SYSTEM,placeholder
51393376-9e8f-36ca-88b5-97b031158a15,synthea_andor_1000,ANDOR_ORG_271,Placeholder Org 271,clinic,ANDOR_SYSTEM,placeholder
51464d0d-87f0-3766-a9ec-16fdbaf05147,synthea_andor_1000,ANDOR_ORG_272,Placeholder Org 272,clinic,ANDOR_SYSTEM,placeholder
5172d3c3-2c84-3c7b-ac01-3a4efcb31c79,synthea_andor_1000,ANDOR_ORG_273,Placeholder Org 273,clinic,ANDOR_SYSTEM,placeholder
51cace0c-fd49-3e6e-a03c-8b00929e5416,synthea_andor_1000,ANDOR_ORG_274,Placeholder Org 274,clinic,ANDOR_SYSTEM,placeholder
53c69c8e-3d2b-3c9d-9c22-9277a7ca8b24,synthea_andor_1000,ANDOR_ORG_275,Placeholder Org 275,clinic,ANDOR_SYSTEM,placeholder
543206b2-3d2d-36f0-b563-3030f5770c08,synthea_andor_1000,ANDOR_ORG_276,Placeholder Org 276,clinic,ANDOR_SYSTEM,placeholder
5471d255-1b85-39b0-a382-62f62f3779c3,synthea_andor_1000,ANDOR_ORG_277,Placeholder Org 277,clinic,ANDOR_SYSTEM,placeholder
54cb968b-c700-357c-93ce-5a3bb6e9f0ac,synthea_andor_1000,ANDOR_ORG_278,Placeholder Org 278,clinic,ANDOR_SYSTEM,placeholder
551e717a-c563-3843-b09c-a43b5f55f785,synthea_andor_1000,ANDOR_ORG_279,Placeholder Org 279,clinic,ANDOR_SYSTEM,placeholder
5526ad13-9b11-3c85-8cfe-0027f3d93ada,synthea_andor_1000,ANDOR_ORG_280,Placeholder Org 280,clinic,ANDOR_SYSTEM,placeholder
559c9d03-963b-3326-9332-f0adda4a8c70,synthea_andor_1000,ANDOR_ORG_281,Placeholder Org 281,clinic,ANDOR_SYSTEM,placeholder
56dff9c3-abbb-3621-9a7a-0a7c4de41697,synthea_andor_1000,ANDOR_ORG_282,Placeholder Org 282,clinic,ANDOR_SYSTEM,placeholder
575f36a0-7b94-3eb1-ba3e-d38830eeb0d5,synthea_andor_1000,ANDOR_ORG_283,Placeholder Org 283,clinic,ANDOR_SYSTEM,placeholder
58078407-dadc-395e-a387-57f60d73a0e4,synthea_andor_1000,ANDOR_ORG_284,Placeholder Org 284,clinic,ANDOR_SYSTEM,placeholder
58d440c7-0c44-3f30-8565-4e715ef07ac3,synthea_andor_1000,ANDOR_ORG_285,Placeholder Org 285,clinic,ANDOR_SYSTEM,placeholder
5921c1d6-355f-3160-a63c-22aff652cd94,synthea_andor_1000,ANDOR_ORG_286,Placeholder Org 286,clinic,ANDOR_SYSTEM,placeholder
59d710fa-a4ad-3900-964e-2608b67a0208,synthea_andor_1000,ANDOR_ORG_287,Placeholder Org 287,clinic,ANDOR_SYSTEM,placeholder
59fff7df-0acc-3c13-b4b3-b8e3bc46fa31,synthea_andor_1000,ANDOR_ORG_288,Placeholder Org 288,clinic,ANDOR_SYSTEM,placeholder
5a1c2cd3-7619-30a9-890c-157d1ba9a2db,synthea_andor_1000,ANDOR_ORG_289,Placeholder Org 289,clinic,ANDOR_SYSTEM,placeholder
5a7241aa-7e40-3ca2-b81a-5b0e165f2093,synthea_andor_1000,ANDOR_ORG_290,Placeholder Org 290,clinic,ANDOR_SYSTEM,placeholder
5a7978cd-d780-3a28-88f6-c301f3f4a609,synthea_andor_1000,ANDOR_ORG_291,Placeholder Org 291,clinic,ANDOR_SYSTEM,placeholder
5ae01ea6-12d6-32c6-845b-f207b375a497,synthea_andor_1000,ANDOR_ORG_292,Placeholder Org 292,clinic,ANDOR_SYSTEM,placeholder
5b90a5b1-0851-3c2f-9d0c-b14380198163,synthea_andor_1000,ANDOR_ORG_293,Placeholder Org 293,clinic,ANDOR_SYSTEM,placeholder
5be5c617-5cb2-3795-9abc-65e091705743,synthea_andor_1000,ANDOR_ORG_294,Placeholder Org 294,clinic,ANDOR_SYSTEM,placeholder
5c241899-7dee-3531-9d28-96944694e68e,synthea_andor_1000,ANDOR_ORG_295,Placeholder Org 295,clinic,ANDOR_SYSTEM,placeholder
5c2fb5b3-8047-3842-9d37-97ef30c22ab9,synthea_andor_1000,ANDOR_ORG_296,Placeholder Org 296,clinic,ANDOR_SYSTEM,placeholder
5c72e93f-82ba-3b08-90ae-bf208a816fd0,synthea_andor_1000,ANDOR_ORG_297,Placeholder Org 297,clinic,ANDOR_SYSTEM,placeholder
5c9a80f0-785a-3631-a092-f7945823e75f,synthea_andor_1000,ANDOR_ORG_298,Placeholder Org 298,clinic,ANDOR_SYSTEM,placeholder
5cc1d3ab-4f93-3d70-b55d-e964b96e1763,synthea_andor_1000,ANDOR_ORG_299,Placeholder Org 299,clinic,ANDOR_SYSTEM,placeholder
5d0f91e2-aed6-34cc-a122-f1a5e555ab50,synthea_andor_1000,ANDOR_ORG_300,Placeholder Org 300,clinic,ANDOR_SYSTEM,placeholder
5d70ea54-2e82-3dcb-b9da-7a720d1d1ba5,synthea_andor_1000,ANDOR_ORG_301,Placeholder Org 301,clinic,ANDOR_SYSTEM,placeholder
5de70a3d-d97f-31f2-8b79-518e8989f702,synthea_andor_1000,ANDOR_ORG_302,Placeholder Org 302,clinic,ANDOR_SYSTEM,placeholder
5e310d83-1e9f-37c9-a5e3-6a5bc3129a7c,synthea_andor_1000,ANDOR_ORG_303,Placeholder Org 303,clinic,ANDOR_SYSTEM,placeholder
5ec039c6-69b2-3f6f-b526-38f0ef95e72f,synthea_andor_1000,ANDOR_ORG_304,Placeholder Org 304,clinic,ANDOR_SYSTEM,placeholder
5ecb56dc-d2b5-3350-a46b-f291762af481,synthea_andor_1000,ANDOR_ORG_305,Placeholder Org 305,clinic,ANDOR_SYSTEM,placeholder
5f5810d0-230f-33f1-bb5d-629892a58e41,synthea_andor_1000,ANDOR_ORG_306,Placeholder Org 306,clinic,ANDOR_SYSTEM,placeholder
5f7f3468-f504-3bc2-9cf8-b3816ad7df30,synthea_andor_1000,ANDOR_ORG_307,Placeholder Org 307,clinic,ANDOR_SYSTEM,placeholder
5f9f8b57-6cd5-3b81-a0e2-167c3d4d31c9,synthea_andor_1000,ANDOR_ORG_308,Placeholder Org 308,clinic,ANDOR_SYSTEM,placeholder
6026867d-6f3c-3752-bb2b-9ec66fc82393,synthea_andor_1000,ANDOR_ORG_309,Placeholder Org 309,clinic,ANDOR_SYSTEM,placeholder
6041bafe-2a41-3e2c-9d25-0892d56c40d2,synthea_andor_1000,ANDOR_ORG_310,Placeholder Org 310,clinic,ANDOR_SYSTEM,placeholder
60ab5289-f360-3ac5-bd1e-f919e7a51122,synthea_andor_1000,ANDOR_ORG_311,Placeholder Org 311,clinic,ANDOR_SYSTEM,placeholder
610ad64a-504f-3931-872f-637bc6165806,synthea_andor_1000,ANDOR_ORG_312,Placeholder Org 312,clinic,ANDOR_SYSTEM,placeholder
6213186b-5a70-314a-ba3e-d908d878cae8,synthea_andor_1000,ANDOR_ORG_313,Placeholder Org 313,clinic,ANDOR_SYSTEM,placeholder
62789d64-868c-38c3-8c3b-10dd8519a45b,synthea_andor_1000,ANDOR_ORG_314,Placeholder Org 314,clinic,ANDOR_SYSTEM,placeholder
63339486-017f-385a-8182-f0340526a1a8,synthea_andor_1000,ANDOR_ORG_315,Placeholder Org 315,clinic,ANDOR_SYSTEM,placeholder
63b1bdce-167c-3600-9341-d7cbe184454e,synthea_andor_1000,ANDOR_ORG_316,Placeholder Org 316,clinic,ANDOR_SYSTEM,placeholder
63c7f9ad-a0ef-3b0b-a624-f635785c91bf,synthea_andor_1000,ANDOR_ORG_317,Placeholder Org 317,clinic,ANDOR_SYSTEM,placeholder
63ca58d9-c76f-3694-af75-ee6efec64def,synthea_andor_1000,ANDOR_ORG_318,Placeholder Org 318,clinic,ANDOR_SYSTEM,placeholder
63d67986-a360-379e-8db5-1336db69acaf,synthea_andor_1000,ANDOR_ORG_319,Placeholder Org 319,clinic,ANDOR_SYSTEM,placeholder
641a3eaf-5f4b-37d9-906f-f24a89dc028e,synthea_andor_1000,ANDOR_ORG_320,Placeholder Org 320,clinic,ANDOR_SYSTEM,placeholder
64624632-093e-37e0-bf84-f625d10f80c2,synthea_andor_1000,ANDOR_ORG_321,Placeholder Org 321,clinic,ANDOR_SYSTEM,placeholder
64af04ca-7c42-30f2-94e8-88d99d0df38b,synthea_andor_1000,ANDOR_ORG_322,Placeholder Org 322,clinic,ANDOR_SYSTEM,placeholder
64e96195-795d-3713-a69d-59f6cd0636e5,synthea_andor_1000,ANDOR_ORG_323,Placeholder Org 323,clinic,ANDOR_SYSTEM,placeholder
66e57532-3ee5-3ecc-8e3d-f5510c6c55f5,synthea_andor_1000,ANDOR_ORG_324,Placeholder Org 324,clinic,ANDOR_SYSTEM,placeholder
66f2bb79-d2fb-363a-a19c-56b59232d800,synthea_andor_1000,ANDOR_ORG_325,Placeholder Org 325,clinic,ANDOR_SYSTEM,placeholder
673fb0b1-4780-30fa-aad5-78b83703b873,synthea_andor_1000,ANDOR_ORG_326,Placeholder Org 326,clinic,ANDOR_SYSTEM,placeholder
689d6d93-3a46-3888-8f5e-bbeefae3e724,synthea_andor_1000,ANDOR_ORG_327,Placeholder Org 327,clinic,ANDOR_SYSTEM,placeholder
68caa8a1-40e1-3bd6-95e6-cbe4d0417235,synthea_andor_1000,ANDOR_ORG_328,Placeholder Org 328,clinic,ANDOR_SYSTEM,placeholder
68d9a65d-b41d-3036-b9b9-6b4acc2c432f,synthea_andor_1000,ANDOR_ORG_329,Placeholder Org 329,clinic,ANDOR_SYSTEM,placeholder
699cfce0-fd54-3f1a-96dd-47391effa14d,synthea_andor_1000,ANDOR_ORG_330,Placeholder Org 330,clinic,ANDOR_SYSTEM,placeholder
69a55d9a-d0e4-3789-981e-6fe8dcf7ac89,synthea_andor_1000,ANDOR_ORG_331,Placeholder Org 331,clinic,ANDOR_SYSTEM,placeholder
6a36aee2-cd56-3f9f-b5de-b0d8c6bda7ed,synthea_andor_1000,ANDOR_ORG_332,Placeholder Org 332,clinic,ANDOR_SYSTEM,placeholder
6b8598f1-2411-348c-8f41-a50e326289d7,synthea_andor_1000,ANDOR_ORG_333,Placeholder Org 333,clinic,ANDOR_SYSTEM,placeholder
6c0a7ac7-9bf1-3a15-b904-f6fc616c6bf4,synthea_andor_1000,ANDOR_ORG_334,Placeholder Org 334,clinic,ANDOR_SYSTEM,placeholder
6d3b5304-9319-3178-afca-3059e4b948e2,synthea_andor_1000,ANDOR_ORG_335,Placeholder Org 335,clinic,ANDOR_SYSTEM,placeholder
6d4d9cf4-75ef-3d14-9616-0f59bd0d61d2,synthea_andor_1000,ANDOR_ORG_336,Placeholder Org 336,clinic,ANDOR_SYSTEM,placeholder
6d71cc9c-569c-3713-8a70-72167a4ca85d,synthea_andor_1000,ANDOR_ORG_337,Placeholder Org 337,clinic,ANDOR_SYSTEM,placeholder
6d92f3e9-5019-3d06-b3f8-1b1cab64b86d,synthea_andor_1000,ANDOR_ORG_338,Placeholder Org 338,clinic,ANDOR_SYSTEM,placeholder
6d995f72-88c6-310b-a789-e393d90f4ffe,synthea_andor_1000,ANDOR_ORG_339,Placeholder Org 339,clinic,ANDOR_SYSTEM,placeholder
6e175c3a-ef21-3d0d-bce4-6e0f79e87af8,synthea_andor_1000,ANDOR_ORG_340,Placeholder Org 340,clinic,ANDOR_SYSTEM,placeholder
6e44ef1f-e3e2-340b-a672-588fe1a75474,synthea_andor_1000,ANDOR_ORG_341,Placeholder Org 341,clinic,ANDOR_SYSTEM,placeholder
6e978e22-e01c-3c90-8852-1f4550a69c19,synthea_andor_1000,ANDOR_ORG_342,Placeholder Org 342,clinic,ANDOR_SYSTEM,placeholder
6f9da33b-6b94-3b4e-b29c-042129b4832c,synthea_andor_1000,ANDOR_ORG_343,Placeholder Org 343,clinic,ANDOR_SYSTEM,placeholder
6f9f5198-ebd1-32e7-865f-48f48ff01e5c,synthea_andor_1000,ANDOR_ORG_344,Placeholder Org 344,clinic,ANDOR_SYSTEM,placeholder
